airline,source_city,departure_time,stops,arrival_time,destination_city,distance,class,duration,days_left,price,origin_airport_capacity,arrival_airport_capacity,origin_GDP,des_GDP,carrier_category,od_pair
Air_India,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.5,12,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.25,12,6343,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.5,12,6553,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,12,6710,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,13,6133,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,13,6133,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.17,13,6238,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Afternoon,zero,Afternoon,New Delhi,1257.382612,Economy,2.25,13,6238,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.33,13,6238,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,13,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.17,13,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.33,13,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.08,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,New Delhi,1257.382612,Economy,2.25,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.25,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.42,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.17,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,13,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,13,6343,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.25,13,6343,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.5,13,6553,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.5,13,6973,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Afternoon,zero,Afternoon,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.33,14,6133,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.17,14,6238,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,14,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.17,14,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.33,14,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.08,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.42,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.17,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,14,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,14,6343,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.25,14,6343,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.5,14,6553,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.5,14,6553,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,15,6238,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,15,6238,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,15,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.17,15,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.33,15,6132,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.08,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,New Delhi,1257.382612,Economy,2.25,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.25,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.42,15,6133,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.17,15,6553,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Afternoon,zero,Afternoon,New Delhi,1257.382612,Economy,2.25,15,6553,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.33,15,6553,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.25,15,6343,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.17,15,6553,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,15,6553,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.5,15,6553,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,15,6868,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.5,15,6973,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.33,16,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,New Delhi,1257.382612,Economy,2.25,16,2278,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,16,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,16,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.08,16,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.25,16,3191,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,16,3297,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.17,16,3297,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,16,3611,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,16,3611,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.25,16,3611,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,16,4453,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.42,16,4453,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,17,2200,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,17,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.33,17,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,New Delhi,1257.382612,Economy,2.25,17,2278,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.17,17,2665,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Afternoon,zero,Afternoon,New Delhi,1257.382612,Economy,2.25,17,2665,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,17,2665,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,17,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,17,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.08,17,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,17,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,17,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.42,17,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.17,17,2696,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,17,2696,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.33,17,3085,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.17,17,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.25,17,3191,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.25,17,3191,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.5,17,3193,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.5,17,3193,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,17,3611,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Afternoon,zero,Afternoon,New Delhi,1257.382612,Economy,2.25,18,2200,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,18,2200,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.17,18,2350,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,18,2350,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.33,18,2350,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,18,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.33,18,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.08,18,2278,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Early_Morning,New Delhi,1257.382612,Economy,2.25,18,2278,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,18,2278,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.17,18,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,18,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,18,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
SpiceJet,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.08,18,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,18,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Morning,zero,Morning,New Delhi,1257.382612,Economy,2.25,18,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.25,18,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.42,18,2694,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Afternoon,zero,Afternoon,New Delhi,1257.382612,Economy,2.25,18,2696,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.5,18,2696,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Air_India,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.5,18,2696,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.17,18,2877,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.25,18,3611,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Vistara,Hyderabad,Afternoon,zero,Afternoon,New Delhi,1257.382612,Economy,2.25,19,2200,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Night,zero,Night,New Delhi,1257.382612,Economy,2.25,19,2200,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.17,19,2350,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.25,19,2350,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
Vistara,Hyderabad,Morning,zero,Afternoon,New Delhi,1257.382612,Economy,2.33,19,2350,12429796,39339998,305389,"598,922",full_service,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Early_Morning,zero,Morning,New Delhi,1257.382612,Economy,2.0,19,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Afternoon,zero,Evening,New Delhi,1257.382612,Economy,2.17,19,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
GO_FIRST,Hyderabad,Night,zero,Late_Night,New Delhi,1257.382612,Economy,2.33,19,2276,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
Indigo,Hyderabad,Evening,zero,Evening,New Delhi,1257.382612,Economy,2.08,19,2278,12429796,39339998,305389,"598,922",low_cost,Hyderabad-New Delhi
